cpu,hardware,bench_env,os_type,os_release,os_version,blender_version,test_type,mp_type,core_num,cpu_rating,core_rating,avg_time,med_time,min_time,max_time,bench_hash
Intel(R) Xeon(R) E-2288G CPU @ 3.70GHz,hosting,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,empty_play,th,5,0.4701989041594677,0.09403978083189354,2.1267595291137695,2.1267595291137695,2.1267595291137695,2.1267595291137695,714148e941bf4b9a
Intel(R) Xeon(R) E-2288G CPU @ 3.70GHz,hosting,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,empty_play,th,6,0.4438927995096155,0.07398213325160259,2.252796173095703,2.252796173095703,2.252796173095703,2.252796173095703,714148e941bf4b9a
Intel(R) Xeon(R) E-2288G CPU @ 3.70GHz,hosting,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,empty_play,th,7,0.468693509288879,0.066956215612697,2.1335904598236084,2.1335904598236084,2.1335904598236084,2.1335904598236084,714148e941bf4b9a
Intel(R) Xeon(R) E-2288G CPU @ 3.70GHz,hosting,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,empty_play,th,8,0.4616210396770516,0.05770262995963145,2.1662790775299072,2.1662790775299072,2.1662790775299072,2.1662790775299072,714148e941bf4b9a
Intel(R) Xeon(R) E-2288G CPU @ 3.70GHz,hosting,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,empty_play,th,9,0.4707444125038342,0.052304934722648244,2.1242949962615967,2.1242949962615967,2.1242949962615967,2.1242949962615967,714148e941bf4b9a
Intel(R) Xeon(R) E-2288G CPU @ 3.70GHz,hosting,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,empty_play,th,10,0.4740017471473243,0.04740017471473243,2.109696865081787,2.109696865081787,2.109696865081787,2.109696865081787,714148e941bf4b9a
Intel(R) Xeon(R) E-2288G CPU @ 3.70GHz,hosting,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,empty_play,th,11,0.47671976921797826,0.043338160837998026,2.097668409347534,2.097668409347534,2.097668409347534,2.097668409347534,714148e941bf4b9a
Intel(R) Xeon(R) E-2288G CPU @ 3.70GHz,hosting,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,empty_play,th,12,0.4662918962474561,0.03885765802062134,2.1445794105529785,2.1445794105529785,2.1445794105529785,2.1445794105529785,714148e941bf4b9a
Intel(R) Xeon(R) E-2288G CPU @ 3.70GHz,hosting,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,empty_play,th,13,0.4645290649078601,0.035733004992912314,2.1527178287506104,2.1527178287506104,2.1527178287506104,2.1527178287506104,714148e941bf4b9a
Intel(R) Xeon(R) E-2288G CPU @ 3.70GHz,hosting,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,empty_play,th,14,0.46439935006518723,0.033171382147513376,2.1533191204071045,2.1533191204071045,2.1533191204071045,2.1533191204071045,714148e941bf4b9a
Intel(R) Xeon(R) E-2288G CPU @ 3.70GHz,hosting,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,empty_play,th,15,0.47552294379293103,0.031701529586195404,2.102947950363159,2.102947950363159,2.102947950363159,2.102947950363159,714148e941bf4b9a
Intel(R) Xeon(R) E-2288G CPU @ 3.70GHz,hosting,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,empty_play,th,16,0.46621560186250416,0.02913847511640651,2.144930362701416,2.144930362701416,2.144930362701416,2.144930362701416,714148e941bf4b9a
